product_name,quantity_sold,unit_price,store_id,inventory_level,reorder_point,reorder_quantity,supplier_lead_time,customer_age,customer_income,customer_loyalty_level,promotion_applied,holiday_indicator,stockout_indicator,actual_demand,transaction_month,transaction_hour,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,weather_conditions_Rainy,weather_conditions_Stormy,weather_conditions_Sunny,payment_method_Credit Card,payment_method_Debit Card,payment_method_Digital Wallet,"store_location_Dallas, TX","store_location_Los Angeles, CA","store_location_Miami, FL","store_location_New York, NY",category_Electronics,customer_gender_Male,customer_gender_Other,promotion_type_None,promotion_type_Percentage Discount
298.4413680781759,4.0,1544.58,293.65217391345675,190.0,103.0,266.0,7.0,36.0,480,3,True,False,True,324.0,7.0,10.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
298.53013910355486,2.0,817.33,288.5577689252806,117.0,63.0,211.0,10.0,26.0,728,2,True,True,True,247.0,8.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
297.4515570934256,4.0,416.4,293.65217391345675,364.0,108.0,218.0,7.0,69.0,3783,1,True,True,True,255.0,8.0,12.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
293.4882995319813,1.0,432.54,290.7581967228691,472.0,102.0,220.0,6.0,22.0,977,3,True,False,False,379.0,9.0,21.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
298.8442748091603,3.0,325.64,300.57551020383005,193.0,120.0,252.0,6.0,62.0,3784,3,True,False,False,197.0,3.0,11.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
297.4515570934256,4.0,1512.66,306.67578124957265,131.0,138.0,292.0,10.0,36.0,2978,1,False,False,True,244.0,8.0,15.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
297.4515570934256,4.0,174.86,307.1048689137074,315.0,137.0,105.0,8.0,19.0,1929,4,True,False,False,302.0,1.0,19.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
297.4515570934256,5.0,494.94,300.57551020383005,182.0,139.0,148.0,9.0,39.0,1469,2,True,True,True,369.0,6.0,6.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
298.53013910355486,3.0,381.13,307.09960159288164,150.0,141.0,106.0,9.0,24.0,1225,1,True,False,False,338.0,3.0,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
298.8442748091603,3.0,149.68,301.51004016036796,460.0,113.0,292.0,6.0,22.0,2857,3,True,False,False,126.0,1.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
293.4882995319813,4.0,296.68,303.0454545445508,374.0,86.0,217.0,4.0,25.0,1953,1,False,False,True,210.0,8.0,22.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
298.53013910355486,2.0,573.31,307.1048689137074,58.0,65.0,172.0,3.0,69.0,4829,3,True,True,False,353.0,1.0,12.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
298.8442748091603,1.0,1559.65,300.63636363632446,99.0,52.0,141.0,5.0,46.0,4499,4,True,False,False,269.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
298.4413680781759,4.0,337.32,290.7581967228691,113.0,102.0,293.0,8.0,54.0,1893,1,True,False,True,227.0,5.0,20.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
297.4515570934256,5.0,1203.77,301.2884615383785,458.0,57.0,247.0,2.0,20.0,1300,2,True,True,True,492.0,4.0,21.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
298.53013910355486,5.0,944.59,296.04545454614953,344.0,116.0,249.0,7.0,50.0,2991,4,False,True,True,448.0,8.0,22.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
293.4882995319813,1.0,963.99,303.0858369076258,192.0,131.0,159.0,8.0,63.0,4598,3,False,False,False,500.0,3.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
298.8442748091603,2.0,1653.23,301.2884615383785,117.0,108.0,245.0,9.0,56.0,661,4,False,False,False,333.0,7.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
298.4413680781759,3.0,1800.73,300.57551020383005,421.0,79.0,124.0,10.0,21.0,4576,2,True,True,True,93.0,8.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
303.0429936305732,5.0,65.26,303.0454545445508,167.0,62.0,200.0,9.0,30.0,4072,3,True,False,True,287.0,1.0,11.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
297.4515570934256,2.0,308.4,291.9960000007278,481.0,86.0,138.0,6.0,28.0,2785,3,True,True,True,510.0,1.0,15.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
301.6484751203852,5.0,62.6,296.7450199205363,263.0,61.0,222.0,8.0,37.0,4936,3,False,False,False,207.0,1.0,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
301.328990228013,2.0,1447.13,287.30952381051344,385.0,78.0,288.0,6.0,34.0,3827,2,False,True,False,290.0,2.0,23.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0
301.328990228013,1.0,537.85,306.67578124957265,23.0,133.0,264.0,8.0,65.0,2715,3,True,True,True,396.0,3.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
301.328990228013,1.0,928.73,303.6730038021531,160.0,147.0,220.0,10.0,67.0,4656,3,True,False,True,394.0,8.0,8.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
298.8442748091603,2.0,1292.1,303.0454545445508,152.0,125.0,174.0,9.0,69.0,268,1,True,False,True,320.0,8.0,16.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
293.4882995319813,2.0,264.19,303.0858369076258,385.0,50.0,243.0,9.0,20.0,4441,3,True,False,False,483.0,2.0,13.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
303.0429936305732,4.0,116.66,301.51004016036796,450.0,132.0,286.0,2.0,69.0,4958,1,False,True,True,335.0,5.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.8442748091603,2.0,634.82,303.6730038021531,76.0,57.0,296.0,2.0,58.0,3373,4,True,False,True,405.0,4.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0
298.8442748091603,3.0,815.21,307.09960159288164,494.0,79.0,133.0,1.0,56.0,3595,1,True,True,True,461.0,1.0,16.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
303.0429936305732,1.0,1726.66,295.84824902740246,379.0,50.0,266.0,10.0,49.0,4315,3,False,True,True,235.0,5.0,9.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
303.0429936305732,2.0,1256.71,287.30952381051344,364.0,98.0,298.0,8.0,30.0,3722,1,True,True,False,444.0,2.0,18.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
301.6484751203852,5.0,777.77,307.5506072862772,199.0,115.0,222.0,4.0,31.0,3407,3,False,True,False,495.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
298.4413680781759,1.0,191.09,307.1048689137074,285.0,110.0,110.0,4.0,18.0,1279,2,True,False,True,402.0,6.0,18.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
298.8442748091603,4.0,1817.1,291.9960000007278,58.0,133.0,264.0,3.0,50.0,4639,4,False,True,False,192.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
301.6484751203852,4.0,290.82,301.51004016036796,26.0,107.0,192.0,7.0,44.0,3917,2,False,True,False,237.0,2.0,6.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
297.4515570934256,2.0,1367.51,301.2884615383785,271.0,80.0,274.0,6.0,28.0,2679,1,False,True,False,131.0,3.0,12.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
293.4882995319813,2.0,1190.67,303.6730038021531,378.0,89.0,251.0,5.0,60.0,1622,2,False,False,False,187.0,5.0,4.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
301.6484751203852,2.0,1468.61,296.7450199205363,340.0,57.0,218.0,1.0,69.0,4102,4,False,True,False,338.0,6.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
303.0429936305732,3.0,1627.29,295.84824902740246,50.0,79.0,149.0,2.0,57.0,2858,3,True,False,False,149.0,6.0,21.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
293.4882995319813,3.0,1968.73,291.9960000007278,117.0,57.0,200.0,6.0,50.0,1897,2,False,False,False,229.0,6.0,17.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
301.328990228013,2.0,1023.48,295.84824902740246,249.0,128.0,222.0,6.0,64.0,3924,1,True,True,False,151.0,5.0,23.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
301.328990228013,4.0,861.39,301.2884615383785,333.0,112.0,167.0,9.0,20.0,3015,3,False,False,True,317.0,3.0,11.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
301.328990228013,5.0,659.57,301.51004016036796,302.0,104.0,176.0,3.0,46.0,4437,1,True,True,False,308.0,3.0,20.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
301.6484751203852,3.0,411.94,307.1048689137074,232.0,129.0,100.0,7.0,34.0,68,4,True,False,False,238.0,6.0,22.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
303.0429936305732,4.0,1235.99,303.0454545445508,351.0,57.0,255.0,6.0,68.0,2043,3,True,True,False,189.0,8.0,17.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
301.328990228013,4.0,470.88,303.6730038021531,301.0,89.0,212.0,10.0,40.0,2581,1,False,True,True,321.0,1.0,9.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0
298.4413680781759,1.0,1035.69,307.09960159288164,116.0,117.0,147.0,3.0,33.0,3782,1,True,False,False,509.0,5.0,19.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
301.6484751203852,1.0,1092.3,300.63636363632446,202.0,74.0,276.0,6.0,54.0,3790,2,False,False,False,357.0,6.0,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
293.4882995319813,2.0,202.02,295.84824902740246,77.0,103.0,123.0,4.0,28.0,821,3,True,True,False,492.0,9.0,16.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
303.0429936305732,2.0,1163.88,307.09960159288164,477.0,61.0,251.0,10.0,30.0,1227,4,False,True,True,134.0,6.0,18.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
303.0429936305732,1.0,431.41,287.30952381051344,28.0,70.0,260.0,4.0,23.0,2992,2,False,False,True,438.0,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
297.4515570934256,1.0,1169.22,300.63636363632446,17.0,50.0,101.0,1.0,37.0,3133,2,True,True,True,483.0,8.0,13.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
298.8442748091603,4.0,1849.75,307.1048689137074,169.0,117.0,125.0,7.0,21.0,2744,4,False,True,True,225.0,2.0,19.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0
298.4413680781759,3.0,1601.39,303.6730038021531,185.0,80.0,132.0,7.0,43.0,4456,3,False,True,True,376.0,1.0,17.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0
293.4882995319813,5.0,1564.68,307.09960159288164,32.0,87.0,145.0,5.0,38.0,4268,2,False,False,False,217.0,2.0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
301.328990228013,4.0,505.77,300.57551020383005,214.0,139.0,243.0,2.0,49.0,3350,1,True,False,True,90.0,1.0,13.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
298.53013910355486,4.0,1236.42,301.2884615383785,167.0,104.0,273.0,7.0,23.0,1144,4,True,True,False,299.0,6.0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
298.53013910355486,5.0,1234.43,291.9960000007278,341.0,119.0,183.0,9.0,70.0,398,1,True,True,True,509.0,4.0,13.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
301.328990228013,4.0,379.66,301.51004016036796,322.0,90.0,129.0,5.0,36.0,2907,4,True,False,True,284.0,5.0,9.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
297.4515570934256,4.0,1571.26,287.30952381051344,494.0,66.0,100.0,4.0,38.0,4300,3,True,False,True,288.0,3.0,4.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
301.6484751203852,5.0,1369.56,306.67578124957265,379.0,52.0,224.0,7.0,29.0,2760,1,False,False,True,210.0,6.0,9.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
301.328990228013,2.0,833.69,300.63636363632446,17.0,104.0,263.0,6.0,50.0,1399,3,True,True,False,293.0,4.0,8.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
303.0429936305732,4.0,954.82,291.9960000007278,12.0,95.0,170.0,4.0,52.0,1660,4,True,False,False,282.0,2.0,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
297.4515570934256,5.0,430.71,300.63636363632446,399.0,80.0,208.0,5.0,44.0,980,1,True,True,False,393.0,6.0,21.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
297.4515570934256,3.0,1881.46,295.84824902740246,163.0,142.0,138.0,6.0,64.0,1299,1,False,True,True,477.0,4.0,6.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
293.4882995319813,2.0,1004.96,297.84753363418173,196.0,76.0,234.0,6.0,60.0,3555,1,True,False,False,131.0,6.0,9.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
298.4413680781759,3.0,412.78,296.04545454614953,453.0,107.0,102.0,1.0,58.0,83,1,False,False,False,118.0,1.0,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
298.53013910355486,5.0,1707.11,303.0858369076258,153.0,142.0,161.0,1.0,68.0,4506,2,True,False,True,281.0,2.0,17.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
298.53013910355486,2.0,293.36,303.0858369076258,360.0,107.0,262.0,5.0,40.0,2459,4,True,True,False,312.0,4.0,9.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
301.6484751203852,4.0,544.08,300.57551020383005,108.0,136.0,155.0,8.0,46.0,3739,4,True,False,True,314.0,3.0,9.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0
293.4882995319813,2.0,764.61,288.5577689252806,17.0,82.0,110.0,3.0,51.0,3781,1,False,True,True,373.0,5.0,22.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
297.4515570934256,1.0,1344.94,303.0858369076258,5.0,114.0,159.0,6.0,27.0,2289,3,False,False,False,94.0,2.0,20.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
297.4515570934256,4.0,1909.01,288.5577689252806,260.0,103.0,214.0,8.0,41.0,424,3,False,False,True,201.0,6.0,7.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
298.53013910355486,5.0,496.0,287.30952381051344,247.0,148.0,192.0,8.0,55.0,4338,2,False,False,True,316.0,4.0,23.0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
298.4413680781759,3.0,1156.11,288.5577689252806,198.0,61.0,260.0,9.0,50.0,1905,3,False,True,False,349.0,7.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
298.8442748091603,5.0,1693.66,290.7581967228691,485.0,99.0,201.0,7.0,37.0,4537,4,True,True,False,170.0,8.0,15.0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
297.4515570934256,4.0,537.59,307.5506072862772,70.0,54.0,110.0,1.0,28.0,3353,4,True,True,False,479.0,2.0,21.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
301.328990228013,5.0,235.1,301.51004016036796,64.0,133.0,213.0,5.0,44.0,3103,2,False,False,True,176.0,7.0,7.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
301.6484751203852,3.0,1611.96,296.7450199205363,320.0,124.0,220.0,8.0,61.0,1566,2,False,False,True,447.0,8.0,16.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
298.53013910355486,1.0,1106.44,296.04545454614953,38.0,122.0,189.0,4.0,19.0,3356,2,False,False,False,277.0,2.0,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
298.53013910355486,4.0,1129.77,301.2884615383785,259.0,117.0,194.0,5.0,44.0,840,3,True,False,False,297.0,7.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
293.4882995319813,1.0,1833.78,295.84824902740246,432.0,144.0,257.0,7.0,58.0,501,3,False,True,True,388.0,2.0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
298.4413680781759,4.0,1363.2,290.7581967228691,402.0,104.0,102.0,3.0,35.0,142,4,False,False,False,121.0,4.0,18.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
298.4413680781759,5.0,176.76,300.63636363632446,174.0,124.0,171.0,7.0,55.0,1378,1,False,True,False,256.0,6.0,8.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
303.0429936305732,5.0,658.32,296.7450199205363,49.0,67.0,160.0,10.0,54.0,3697,3,True,True,False,148.0,9.0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
298.53013910355486,2.0,938.97,287.30952381051344,29.0,127.0,296.0,10.0,31.0,2145,2,True,True,False,235.0,3.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
301.6484751203852,3.0,1474.92,301.51004016036796,458.0,56.0,295.0,8.0,41.0,1139,1,True,False,True,284.0,9.0,21.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
293.4882995319813,1.0,1220.45,306.67578124957265,486.0,90.0,110.0,5.0,18.0,2928,4,False,False,True,378.0,5.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
298.8442748091603,4.0,1232.23,303.0858369076258,75.0,79.0,199.0,9.0,34.0,1788,1,True,True,False,495.0,2.0,20.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
293.4882995319813,2.0,1967.6,307.5506072862772,75.0,144.0,127.0,2.0,61.0,3484,1,True,True,False,104.0,7.0,16.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
298.4413680781759,4.0,662.06,295.84824902740246,40.0,84.0,210.0,3.0,36.0,551,4,False,False,False,239.0,7.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
303.0429936305732,4.0,1326.01,293.65217391345675,286.0,105.0,163.0,3.0,46.0,4905,2,True,True,False,346.0,1.0,15.0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
298.8442748091603,4.0,197.9,296.04545454614953,349.0,119.0,142.0,9.0,59.0,2020,1,True,False,True,335.0,8.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
297.4515570934256,2.0,894.61,307.5506072862772,304.0,148.0,291.0,3.0,44.0,949,2,True,True,False,386.0,3.0,10.0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0
298.4413680781759,2.0,636.49,290.7581967228691,284.0,62.0,240.0,2.0,46.0,2601,1,True,True,False,156.0,8.0,19.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
298.8442748091603,2.0,1431.44,291.9960000007278,82.0,144.0,229.0,2.0,67.0,533,1,True,True,True,359.0,5.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
298.8442748091603,2.0,816.19,287.30952381051344,306.0,112.0,256.0,9.0,63.0,1830,1,False,True,True,134.0,4.0,6.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
298.53013910355486,3.0,851.6,303.0454545445508,85.0,58.0,216.0,4.0,58.0,2918,4,True,False,True,490.0,3.0,18.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
301.6484751203852,5.0,289.19,296.04545454614953,147.0,97.0,185.0,4.0,40.0,4417,4,True,True,False,137.0,3.0,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
298.8442748091603,4.0,244.63,301.2884615383785,340.0,71.0,208.0,8.0,29.0,3871,4,True,True,False,165.0,8.0,22.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
301.328990228013,5.0,1366.86,303.6730038021531,436.0,72.0,114.0,1.0,70.0,1603,2,True,True,True,127.0,4.0,3.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
303.0429936305732,3.0,999.33,301.2884615383785,9.0,107.0,241.0,5.0,61.0,640,3,True,True,True,353.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
303.0429936305732,3.0,98.22,295.84824902740246,117.0,127.0,284.0,3.0,36.0,4831,2,True,True,False,448.0,5.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
293.4882995319813,2.0,328.44,295.84824902740246,491.0,130.0,137.0,4.0,36.0,968,1,True,False,False,407.0,1.0,5.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
298.4413680781759,1.0,847.1,301.2884615383785,312.0,94.0,276.0,7.0,52.0,4236,2,True,False,True,193.0,7.0,7.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
298.53013910355486,4.0,502.69,293.65217391345675,472.0,123.0,146.0,5.0,44.0,2698,4,False,True,False,138.0,7.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
298.53013910355486,5.0,137.91,301.51004016036796,312.0,116.0,147.0,7.0,25.0,1684,3,False,True,False,181.0,2.0,23.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
297.4515570934256,2.0,428.01,301.51004016036796,99.0,125.0,106.0,9.0,41.0,4469,2,True,True,False,262.0,4.0,19.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
298.4413680781759,2.0,480.22,296.7450199205363,98.0,74.0,108.0,5.0,56.0,2343,3,False,False,True,500.0,6.0,10.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
301.6484751203852,1.0,1912.14,300.57551020383005,197.0,97.0,221.0,3.0,70.0,156,2,True,True,False,312.0,4.0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
297.4515570934256,5.0,922.05,301.51004016036796,301.0,101.0,292.0,7.0,34.0,2488,2,True,True,True,353.0,4.0,19.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
297.4515570934256,4.0,1517.83,307.1048689137074,315.0,88.0,219.0,4.0,69.0,4640,3,False,False,True,229.0,9.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
301.328990228013,2.0,1985.61,297.84753363418173,371.0,92.0,127.0,10.0,61.0,1090,4,True,True,False,260.0,3.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
297.4515570934256,3.0,1213.42,307.09960159288164,368.0,69.0,229.0,5.0,58.0,2656,3,False,True,False,444.0,2.0,4.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
293.4882995319813,2.0,349.45,296.04545454614953,403.0,117.0,248.0,5.0,61.0,4239,3,True,True,False,121.0,1.0,5.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
301.328990228013,1.0,1476.01,295.84824902740246,449.0,94.0,105.0,5.0,23.0,289,1,False,True,True,333.0,4.0,22.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
298.8442748091603,5.0,606.56,300.57551020383005,223.0,108.0,107.0,1.0,23.0,931,4,True,True,True,502.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
298.53013910355486,4.0,612.15,307.5506072862772,26.0,122.0,272.0,3.0,65.0,2536,4,False,False,True,174.0,5.0,4.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
301.6484751203852,3.0,1608.76,306.67578124957265,439.0,68.0,264.0,7.0,36.0,4027,1,False,True,True,231.0,4.0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
301.6484751203852,2.0,443.06,300.63636363632446,58.0,81.0,271.0,4.0,61.0,3372,1,False,True,True,339.0,6.0,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
298.53013910355486,3.0,1056.48,307.5506072862772,498.0,94.0,196.0,2.0,30.0,4620,2,False,True,False,247.0,3.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
303.0429936305732,2.0,352.84,297.84753363418173,6.0,72.0,211.0,2.0,66.0,3292,1,True,False,True,325.0,8.0,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0
303.0429936305732,2.0,524.26,307.1048689137074,458.0,136.0,122.0,8.0,37.0,943,3,True,False,False,329.0,3.0,11.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
298.8442748091603,3.0,1771.17,301.51004016036796,360.0,112.0,188.0,7.0,39.0,3859,1,True,True,True,147.0,3.0,21.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
